Var1,Var2,First_D_E_position,uH,R_count,H_count,K_count
S000004159,YLR169W,13,0.143530735563923,0,1,2
S000004160,YLR170C,29,0.213150286425025,2,0,4
S000004161,YLR171W,81,0.182304183143072,1,0,2
S000004162,YLR172C,14,0.0417114047240685,0,0,1
S000004163,YLR173W,10,0.307245959748167,1,1,0
S000004164,YLR174W,12,0.243379957310425,0,0,2
S000004165,YLR175W,4,0.702570546564801,0,0,1
S000004166,YLR176C,6,0.398051681190275,0,0,1
S000004167,YLR177W,2,0.64,0,0,0
S000004168,YLR178C,6,0.59177229247765,0,0,0
S000004169,YLR179C,12,0.319146160617389,0,0,2
S000004170,YLR180W,10,0.104724933667785,0,0,0
S000004171,YLR181C,14,0.407139050407687,1,0,1
S000004172,YLR182W,4,0.184466040776938,0,0,0
S000004173,YLR183C,14,0.400243439262984,1,0,0
S000004174,YLR184W,4,0.619404398268998,0,0,1
S000004175,YLR185W, ,0.390680875016551,4,3,3
S000004176,YLR186W,3,0.586324007235966,0,0,0
S000004177,YLR187W,23,0.297230889210072,1,0,5
S000004178,YLR188W,41,0.103070869190758,3,0,3
S000004179,YLR189C,11,0.306818644317631,0,0,0
S000004180,YLR190W,9,0.175919537280356,0,0,1
S000004181,YLR191W,13,0.174118381447462,1,0,1
S000004182,YLR192C,4,0.154370060248924,0,0,0
S000004183,YLR193C,14,0.221900538595894,0,2,1
S000004184,YLR194C,20,0.147295309974574,0,0,2
S000004185,YLR195C,3,0.347134174396033,0,0,0
S000004186,YLR196W,15,0.433089640301301,1,0,0
S000004187,YLR197W,5,0.322758132491803,0,0,0
S000004188,YLR198C,89,0.280809294950174,1,0,0
S000004189,YLR199C,8,0.499196222429195,0,0,1
S000004190,YLR200W,3,0.347134174396033,0,0,0
S000004191,YLR201C,23,0.422313504556175,3,1,1
S000004192,YLR202C,24,0.122359670781401,1,2,0
S000004193,YLR203C,47,0.127697099872063,2,3,1
S000004194,YLR204W,44,0.39535911741331,4,0,2
S000004195,YLR205C,2,0.64,0,0,0
S000004196,YLR206W,25,0.418337913407793,2,0,3
S000004197,YLR207W,21,0.0757036443075104,1,0,0
S000004198,YLR208W,10,0.201544150049628,0,1,0
S000004199,YLR209C,3,0.347134174396033,0,0,0
S000004200,YLR210W,4,0.188374204601625,0,0,0
S000004201,YLR211C,6,0.376769450791945,0,0,0
S000004202,YLR212C,4,0.108702618368574,0,0,0
S000004203,YLR213C,21,0.16660303771815,1,0,0
S000004204,YLR214W,64,0.133996435547561,2,0,0
S000004205,YLR215C,5,0.186661296491156,0,0,0
S000004206,YLR216C,9,0.378450461781595,1,0,1
S000004207,YLR217W,5,0.482760402799578,0,0,0
S000004208,YLR218C,43,0.131513456990947,0,1,6
S000004209,YLR219W,9,0.416318125020974,1,0,1
S000004210,YLR220W,25,0.178744831900721,0,0,3
S000004211,YLR221C,5,0.217377873623684,0,0,0
S000004212,YLR222C,2,0.64,0,0,0
S000004213,YLR223C,33,0.303767690345396,2,2,6
S000004214,YLR224W,5,0.37965415167365,0,0,0
S000004215,YLR225C,8,0.418902947977275,0,0,2
S000004216,YLR226W,9,0.105231320564444,0,0,0
S000004217,YLR227C,4,0.733276015695696,0,0,1
S000004218,YLR228C,4,0.27263997342889,0,0,0
S000004219,YLR229C,11,0.280367737860141,0,0,1
S000004220,YLR230W,7,0.40381724470274,1,0,0
S000004221,YLR231C,2,0.64,0,0,0
S000004222,YLR232W,29,0.131645635358474,1,0,2
S000004223,YLR233C,2,0.64,0,0,0
S000004224,YLR234W,8,0.357543614860636,0,0,1
S000004225,YLR235C,16,0.0640578427723463,2,0,0
S000004226,YLR236C,11,0.17344534364034,1,1,0
S000004227,YLR237W,15,0.600031395488218,2,0,1
S000004228,YLR238W,7,0.0896276541324952,0,0,0
S000004229,YLR239C,30,0.271112367874692,4,0,1
S000004230,YLR240W,13,0.263847554527545,0,0,0
S000004231,YLR241W,6,0.426784222912497,0,0,0
S000004232,YLR242C,11,0.324821162669537,1,0,0
S000004233,YLR243W,40,0.248006100327284,1,1,1
S000004234,YLR244C,12,0.209898547055837,0,0,0
S000004235,YLR245C,7,0.202936638812749,0,0,1
S000004236,YLR246W,12,0.487955384424814,3,0,0
S000004237,YLR247C,11,0.386718843154213,1,0,0
S000004238,YLR248W,14,0.10857827776703,0,0,5
S000004239,YLR249W,3,0.347134174396033,0,0,0
S000004240,YLR250W,23,0.333178184207577,2,0,1
S000004241,YLR251W,8,0.388783474028128,0,1,1
S000004242,YLR252W,40,0.0728256935512042,3,1,2
S000004243,YLR253W,13,0.204521201197543,0,0,2
S000004244,YLR254C,6,0.509981761768656,0,0,0
S000004245,YLR255C,49,0.0306055035520393,2,0,1
S000004246,YLR256W,49,0.129755911439457,1,1,0
S000004247,YLR257W,3,0.586324007235966,0,0,0
S000004248,YLR258W,4,1.03186678547772,1,0,0
S000004249,YLR259C,26,0.387544189882274,6,1,1
S000004250,YLR260W,28,0.102489389559745,5,1,5
S000004251,YLR261C,3,0.865015101186174,0,0,1
S000004252,YLR262C,18,0.30431803402164,1,0,3
S000004253,YLR263W,2,0.64,0,0,0
S000004254,YLR264W,2,0.64,0,0,0
S000004255,YLR265C,2,0.64,0,0,0
S000004256,YLR266C,2,0.64,0,0,0
S000004257,YLR267W,11,0.209881364307623,0,0,0
S000004258,YLR268W,10,0.115802675066626,1,0,1
S000004259,YLR269C,9,0.254112196300644,0,0,1
S000004260,YLR270W,7,0.382033388309821,0,0,0
S000004261,YLR271W,2,0.64,0,0,0
S000004262,YLR272C,8,0.0910441684019062,0,0,0
S000004263,YLR273C,37,0.163970642082846,0,1,5
S000004264,YLR274W,4,0.248027034225308,0,0,0
S000004265,YLR275W,7,0.409269266129405,0,0,0
S000004266,YLR276C,4,0.167707518338901,0,0,0
S000004267,YLR277C,2,0.64,0,0,0
S000004268,YLR278C,11,0.460813135972756,2,0,1
S000004269,YLR279W,31,0.273714944935916,8,0,0
S000004270,YLR280C,4,0.133895491317956,0,0,0
S000004271,YLR281C,32,0.121655287386957,3,0,5
S000004272,YLR282C,2,0.64,0,0,0
S000004273,YLR283W,50,0.0759078126115238,7,0,1
S000004274,YLR284C,4,0.491455634844472,0,0,0
S000004275,YLR285W,3,0.347134174396033,0,0,0
S000004276,YLR286C,19,0.132198400834464,0,0,0
S000004277,YLR287C,7,0.208825771269468,0,0,0
S000004278,YLR287C-A,22,0.278002485838616,1,1,4
S000004279,YLR288C,11,0.273463532145632,0,0,2
S000004280,YLR289W,39,0.202109010269714,6,3,2
S000004281,YLR290C,21,0.02616025657404,1,0,2
S000004282,YLR291C,17,0.179629764456453,0,1,0
S000004283,YLR292C,5,0.264089254604396,0,0,0
S000004284,YLR293C,9,0.160271657168615,0,0,0
S000004285,YLR294C,11,0.657751305777345,1,0,3
S000004286,YLR295C,37,0.20938868224974,5,0,0
S000004287,YLR296W,25,0.221832207841224,2,2,1
S000004288,YLR297W,3,0.586324007235966,0,0,0
S000004289,YLR298C,7,0.540403461676359,1,0,0
S000004290,YLR299W,44,0.153434897747439,1,1,2
S000004291,YLR300W,26,0.115656485802371,1,0,1
S000004292,YLR301W,18,0.344413852277021,1,1,1
S000004293,YLR302C,7,0.300257659268515,1,1,0
S000004294,YLR303W,6,0.397805646133715,0,1,0
S000004295,YLR304C,25,0.416533903300399,4,0,1
S000004296,YLR305C,31,0.335947431272712,4,0,3
S000004297,YLR306W,14,0.294674092827884,1,0,5
S000004298,YLR307W,34,0.0417346520418308,0,0,2
S000004299,YLR308W,9,0.403060237537427,1,0,0
S000004300,YLR309C,14,0.632902707352471,0,0,2
S000004301,YLR310C,3,0.347134174396033,0,0,0
S000004302,YLR311C,6,0.613375473097362,0,0,2
S000004303,YLR312C,3,0.347134174396033,0,0,0
S000004304,YLR312W-A,2,0.64,0,0,0
S000004305,YLR313C,5,0.416413181674565,0,0,0
S000004306,YLR314C,5,0.334784537006685,0,0,1
S000004307,YLR315W,4,0.393208329306328,0,0,0
S000004308,YLR316C,12,0.550656847687608,0,0,3
S000004309,YLR317W,10,0.157916014674544,2,0,0
S000004310,YLR318W,6,0.476629533369556,0,0,1
S000004311,YLR319C,6,0.421240128177066,0,0,1
S000004312,YLR320W,2,0.64,0,0,0
S000004313,YLR321C,23,0.14168808413502,1,2,0
S000004314,YLR322W,15,0.162227410202099,1,1,0
S000004315,YLR323C,13,0.19362217633603,2,0,2
S000004316,YLR324W,10,0.133031776569801,0,1,0
S000004317,YLR325C,4,1.07762694758673,1,0,0
S000004318,YLR326W,15,0.268946997428566,0,0,1
S000004319,YLR327C,11,0.412654780116562,1,1,1
S000004320,YLR328W,2,0.64,0,0,0
S000004321,YLR329W,4,1.07762694758673,1,0,0
S000004322,YLR330W,5,0.438359461104557,0,0,0
S000004323,YLR331C,2,0.64,0,0,0
S000004324,YLR332W,67,0.197159242959225,2,0,1
S000004325,YLR333C,34,0.150837625888352,0,0,10
S000004326,YLR334C,2,0.64,0,0,0
S000004327,YLR335W,7,0.75336851595738,1,0,1
S000004328,YLR336C,5,0.547552229058051,0,0,1
S000004329,YLR337C,32,0.212587191863992,0,0,2
S000004330,YLR338W,4,0.346314208951556,0,0,0
S000004331,YLR339C,17,0.208674713478612,0,0,3
S000004332,YLR340W,6,0.549016342766406,1,0,0
S000004333,YLR341W,6,0.978742274097487,2,0,0
S000004334,YLR342W,4,0.371254047558174,0,0,0
S000004335,YLR343W,31,0.0381915285611693,0,1,2
S000004336,YLR344W,7,0.418181856515469,0,0,1
S000004337,YLR345W,7,0.480459447690917,0,0,0
S000004338,YLR346C,25,0.156309088613889,0,0,1
S000004339,YLR347C,5,0.310566899057345,0,0,0
S000004340,YLR348C,7,0.325483976938514,0,0,1
S000004341,YLR349W,7,0.0812707528039875,0,0,0
S000004342,YLR350W,3,0.717360172023242,0,0,0
S000004343,YLR351C,24,0.181263310229953,0,0,3
S000004344,YLR352W,3,0.315169652691356,0,0,0
S000004345,YLR353W,5,0.533517773742897,0,0,0
S000004346,YLR354C,3,0.347134174396033,0,0,0
S000004347,YLR355C,58,0.0658872073678275,5,0,1
S000004348,YLR356W,36,0.130393084397574,0,0,1
S000004349,YLR357W,4,0.240448254126629,0,0,0
S000004350,YLR358C,17,0.0884893841357636,1,1,2
S000004351,YLR359W,3,0.315169652691356,0,0,0
S000004352,YLR360W,29,0.187488597307612,6,2,1
S000004353,YLR361C,33,0.330748445800382,3,0,0
S000004354,YLR362W,2,0.64,0,0,0
S000004355,YLR363C,9,0.194905989721491,0,0,0
S000004356,YLR364W,9,0.365161388177188,0,0,1
S000004357,YLR365W,29,0.0810120692805146,4,2,4
S000004358,YLR366W,13,0.0783796368498125,4,0,0
S000004359,YLR367W,9,0.24976192094326,1,0,0
S000004360,YLR368W,17,0.078122076661079,2,0,1
S000004361,YLR369W,34,0.262160558746067,2,0,4
S000004362,YLR370C,11,0.0943517381426988,0,1,0
S000004363,YLR371W,3,0.347134174396033,0,0,0
S000004364,YLR372W,14,0.189228826639675,0,0,0
S000004365,YLR373C,5,0.832190357136079,1,0,0
S000004366,YLR374C,11,0.13202524827584,0,0,0
S000004367,YLR375W,21,0.122590291768034,0,1,0
S000004368,YLR376C,2,0.64,0,0,0
S000004369,YLR377C,11,0.579460114134471,2,0,0
S000004370,YLR378C,8,0.448026418583172,1,0,0
S000004371,YLR379W,4,0.157519249718117,0,0,0
S000004372,YLR380W,4,0.248027034225308,0,0,0
S000004373,YLR381W,6,0.317121601186765,0,0,0
S000004374,YLR382C,28,0.362141993047069,3,0,3
S000004375,YLR383W,13,0.312776455899287,1,0,1
S000004376,YLR384C,3,0.586324007235966,0,0,0
S000004377,YLR385C,2,0.64,0,0,0
S000004378,YLR386W,2,0.64,0,0,0
S000004379,YLR387C,19,0.114181773455914,0,0,1
S000004380,YLR388W,4,0.392066451874439,0,1,0
S000004381,YLR389C,63,0.132742366712317,0,1,1
S000004382,YLR390W,2,0.64,0,0,0
S000004384,YLR392C,16,0.234442335710169,0,0,1
S000004385,YLR393W,20,0.257643772401968,2,1,1
S000004386,YLR394W,20,0.200576048312721,1,0,1
S000004387,YLR395C,32,0.22655207154893,4,1,2
S000004388,YLR396C,16,0.291808116233842,1,0,2
S000004389,YLR397C,22,0.148672076755414,0,0,4
S000004390,YLR398C,3,0.347134174396033,0,0,0
S000004391,YLR399C,3,0.325274300925651,0,0,0
S000004392,YLR400W,5,0.328839973152886,0,0,0
S000004393,YLR401C,2,0.64,0,0,0
S000004394,YLR402W,7,0.32377207048009,0,1,1
S000004395,YLR403W,2,0.64,0,0,0
S000004396,YLR404W,39,0.174366496180178,1,0,1
S000004397,YLR405W,10,0.052244695065488,0,2,0
S000004398,YLR406C,6,0.311779927751688,0,0,1
S000004399,YLR407W,26,0.250779175058252,0,1,6
S000004400,YLR408C,21,0.235981826588494,1,0,1
S000004401,YLR409C,4,0.306521350575969,0,0,0
S000004402,YLR410W,7,0.600294503101345,0,0,2
S000004403,YLR411W,28,0.185056848728499,0,0,3
S000004404,YLR412W,2,0.64,0,0,0
S000004405,YLR413W,42,0.124684130351168,0,0,1
S000004406,YLR414C,42,0.209921008738521,1,0,1
S000004407,YLR415C,36,0.172954194613055,3,2,0
S000004408,YLR416C,12,0.421738451184949,0,1,2
S000004409,YLR417W,2,0.64,0,0,0
S000004410,YLR418C,6,0.532945821353068,0,0,0
S000004411,YLR419W,17,0.231382086010916,0,0,4
S000004412,YLR420W,4,0.618664424340153,0,0,0
S000004413,YLR421C,16,0.125463078379222,1,0,1
S000004414,YLR422W,5,0.336692572172138,0,0,0
S000004415,YLR423C,3,0.54574956266191,0,0,0
S000004416,YLR424W,2,0.64,0,0,0
S000004417,YLR425W,11,0.325644136923126,2,0,0
S000004418,YLR426W,4,0.452976426190504,0,0,0
S000004419,YLR427W,3,0.586324007235966,0,0,0
S000004420,YLR428C,9,0.0941570086522555,0,0,0
S000004421,YLR429W,22,0.19264344508247,2,1,4
S000004422,YLR430W,7,0.0791458940475906,0,0,0
S000004423,YLR431C,2,0.64,0,0,0
S000004424,YLR432W,6,0.516663335563557,1,0,0
S000004425,YLR433C,4,0.702570546564801,0,0,1
S000004426,YLR434C,15,0.312024540927045,1,1,1
S000004427,YLR435W,7,0.290395122571125,0,0,0
S000004428,YLR436C,5,0.371818850013921,0,0,0
S000004429,YLR437C,2,0.64,0,0,0
S000004430,YLR438W,3,0.347134174396033,0,0,0
S000004431,YLR439W,32,0.163901941187572,3,1,5
S000004432,YLR440C,3,0.586324007235966,0,0,0
S000004433,YLR441C,22,0.194443330638135,2,0,7
S000004434,YLR442C,7,0.668847002273941,0,0,2
S000004435,YLR443W,8,0.453157120871749,2,0,0
S000004436,YLR444C,4,0.157519249718117,0,0,0
S000004437,YLR445W,3,0.347134174396033,0,0,0
S000004438,YLR446W,4,0.283547968075109,0,0,0
S000004439,YLR447C,2,0.64,0,0,0
S000004440,YLR448W,13,0.291262104320398,0,0,1
S000004441,YLR449W,3,0.347134174396033,0,0,0
S000004442,YLR450W,51,0.410289591191514,2,2,2
S000004443,YLR451W,2,0.64,0,0,0
S000004444,YLR452C,3,0.586324007235966,0,0,0
S000004445,YLR453C,2,0.64,0,0,0
S000004446,YLR454W,44,0.235467909826819,1,0,3
S000004447,YLR455W,4,0.703276150015814,0,0,1
S000004448,YLR456W,5,0.322224283069286,0,0,1
S000004449,YLR457C,11,0.601106656438612,0,0,2
S000004450,YLR458W,17,0.0604946647567075,0,0,0
S000004451,YLR459W,2,0.64,0,0,0
S000004452,YLR460C,7,0.216588421675082,0,0,0
S000004453,YLR461W,28,0.0371180908768585,0,0,1
S000004454,YLR462W,5,0.428039640431127,0,0,1
S000004455,YLR463C,8,0.136601747827487,0,0,0
S000004456,YLR464W,8,0.1166608142493,0,0,0
S000004457,YLR465C,2,0.64,0,0,0
S000004458,YLR466W,9,0.779078281609074,1,0,1
S000004459,YLR467W,5,0.428039640431127,0,0,1
S000004460,YML001W,16,0.230939502194323,1,0,3
S000004461,YML002W,2,0.64,0,0,0
S000004462,YML003W,22,0.331393729188119,0,1,0
S000004463,YML004C,4,0.245294199928429,0,0,0
S000004464,YML005W,3,0.347134174396033,0,0,0
S000004465,YML006C,9,0.655362109123946,1,0,1
S000004466,YML007W,11,0.417694495073273,1,0,1
S000004467,YML008C,3,0.347134174396033,0,0,0
S000004468,YML009C,40,0.159226383139368,1,0,6
S000004469,YML009C-A,5,0.39888625732238,0,0,3
S000004470,YML010W,3,0.347134174396033,0,0,0
S000004471,YML009W-B,4,0.907423222471224,1,0,0
S000004472,YML011C,10,0.221598717740037,0,0,1
S000004473,YML012W,24,0.175234686951179,0,1,0
S000004474,YML012C-A,37,0.0619885170579774,2,2,0
S000004475,YML013W,7,0.329216723577776,0,1,0
S000004476,YML014W,2,0.64,0,0,0
S000004477,YML015C,3,0.325274300925651,0,0,0
S000004478,YML016C,12,0.406404541878435,0,0,3
S000004479,YML017W,19,0.0606151274163014,0,0,2
S000004480,YML018C,5,0.611861343396295,0,0,1
S000004481,YML019W,31,0.221065900315736,0,2,3
S000004482,YML020W,35,0.297008125717668,2,2,2
S000004483,YML021C,25,0.164506654794611,4,0,2
S000004484,YML022W,9,0.282147299334337,0,0,0
S000004485,YML023C,2,0.64,0,0,0
S000004486,YML024W,18,0.446579341982484,3,0,3
S000004487,YML025C,26,0.328564159639669,2,1,2
S000004488,YML026C,7,0.358902446772393,0,0,0
S000004489,YML027W,4,0.491455634844472,0,0,0
S000004490,YML028W,19,0.273760527625362,0,0,3
S000004491,YML029W,3,0.347134174396033,0,0,0
S000004492,YML030W,9,0.598866850636891,1,0,0
S000004493,YML031W,7,0.53048798128805,1,0,0
S000004494,YML032C,3,0.54574956266191,0,0,0
S000004497,YML034W,4,0.393208329306328,0,0,0
S000004498,YML035C,2,0.64,0,0,0
S000004499,YML034C-A,3,0.365140575546404,0,0,0
S000004500,YML036W,11,0.428248366967184,0,0,0
S000004501,YML037C,2,0.64,0,0,0
S000004502,YML038C,29,0.22716614027521,2,0,0
S000004503,YML039W,2,0.64,0,0,0
S000004504,YML040W,2,0.64,0,0,0
S000004505,YML041C,6,0.516503662453101,0,0,1
S000004506,YML042W,14,0.230147348942481,2,1,1
S000004507,YML043C,3,0.629062079429287,0,0,0
S000004508,YML045W,2,0.64,0,0,0
S000004509,YML046W,3,0.315169652691356,0,0,0
S000004510,YML047C,2,0.64,0,0,0
S000004511,YML048W,2,0.64,0,0,0
S000004512,YML047W-A,24,0.106929217264669,0,0,0
S000004513,YML049C,33,0.225648034429849,1,1,3
S000004514,YML050W,26,0.180156477786426,2,3,2
S000004515,YML051W,2,0.64,0,0,0
S000004516,YML052W,34,0.256062019433385,1,0,1
S000004517,YML053C,6,0.288342858467153,0,0,0
S000004518,YML054C,15,0.279260702253859,0,0,4
S000004519,YML055W,14,0.0569336679199264,0,0,1
S000004520,YML056C,7,0.0632755679797392,0,0,0
S000004521,YML057W,4,0.282776181232263,0,0,0
S000004522,YML057C-A,13,0.380178286394413,1,0,0
S000004523,YML058W,6,0.247437215019642,0,0,0
S000004524,YML059C,42,0.297614671520729,1,0,1
S000004525,YML060W,14,0.293602593965156,0,0,3
S000004526,YML061C,64,0.120378528106372,3,1,2
S000004527,YML062C,9,0.275111071547417,0,0,1
S000004528,YML063W,22,0.295366478883555,2,0,7
S000004529,YML064C,20,0.255585203338158,1,0,0
S000004530,YML065W,7,0.668847002273941,0,0,2
S000004531,YML066C,56,0.170750907565704,1,0,1
S000004532,YML067C,8,0.394499409417451,0,0,1
S000004533,YML068W,7,0.359353421638202,0,0,0
S000004534,YML069W,4,0.245294199928429,0,0,0
S000004535,YML070W,7,0.387426877173043,0,0,1
S000004536,YML071C,2,0.64,0,0,0
S000004537,YML072C,13,0.184064998593916,0,1,1
S000004538,YML073C,13,0.315404714607293,0,0,2
S000004539,YML074C,3,0.347134174396033,0,0,0
S000004540,YML075C,55,0.438546896275708,2,1,4
S000004541,YML076C,2,0.64,0,0,0
S000004542,YML077W,10,0.0787979890369866,0,0,0
S000004543,YML078W,27,0.453445740903089,3,0,3
S000004544,YML079W,7,0.212236720817142,0,0,0
S000004545,YML080W,3,0.325274300925651,0,0,0
S000004546,YML081W,4,0.282776181232263,0,0,0
S000004547,YML082W,9,0.119448906416104,0,0,0
S000004548,YML083C,2,0.64,0,0,0
S000004549,YML084W,32,0.245735123197324,1,1,0
S000004550,YML085C,3,1.34306311919193,1,0,0
S000004551,YML086C,24,0.0874313252379936,1,0,3
S000004552,YML087C,5,0.402870942102378,0,0,0
S000004553,YML088W,2,0.64,0,0,0
S000004554,YML089C,11,0.228064423481138,0,1,0
S000004555,YML090W,41,0.0839486237299045,0,0,2
S000004556,YML091C,27,0.0243821759882614,1,1,4
S000004557,YML092C,3,0.325274300925651,0,0,0
S000004558,YML093W,18,0.356008650834594,3,0,5
S000004559,YML094W,7,0.314968674673946,0,0,1
S000004560,YML095C,5,0.388130436218843,0,0,0
S000004561,YML094C-A,18,0.249517750591645,0,0,0
S000004562,YML096W,17,0.081784745426602,0,1,0
S000004563,YML097C,3,0.325274300925651,0,0,0
S000004564,YML098W,14,0.306476709545772,1,0,4
S000004565,YML099C,32,0.188512283957644,3,0,6
S000004566,YML100W,17,0.14206593988406,0,0,0
S000004567,YML099W-A,4,0.393208329306328,0,0,0
S000004568,YML101C,2,0.64,0,0,0
S000004569,YML101C-A,69,0.0762944821592355,2,1,3
S000004570,YML102W,2,0.64,0,0,0
S000004571,YML103C,24,0.153621000769696,0,1,0
S000004572,YML104C,49,0.0566287748850688,1,0,1
S000004573,YML105C,5,0.879613518054451,1,0,0
S000004574,YML106W,6,0.10209388318013,0,0,0
S000004575,YML107C,2,0.64,0,0,0
S000004576,YML108W,14,0.153797775708275,1,0,1
S000004577,YML109W,5,0.0764050561165763,0,0,0
S000004578,YML110C,32,0.355152843483536,5,1,0
S000004579,YML111W,23,0.31880112821751,2,0,2
S000004580,YML112W,2,0.64,0,0,0
S000004581,YML113W,25,0.171605639912924,3,0,5
S000004582,YML114C,7,0.19591709598764,0,0,1
S000004583,YML115C,17,0.200451169929565,1,0,3
S000004584,YML116W,11,0.192044274651672,0,0,0
S000004585,YML117W,20,0.174963615640444,1,0,2
S000004586,YML116W-A,8,0.323410340524021,0,0,1
S000004587,YML118W,2,0.64,0,0,0
S000004588,YML119W,50,0.171087042923016,2,0,1
S000004589,YML120C,31,0.266089857572553,3,0,2
S000004590,YML121W,34,0.0431441848920545,3,0,3
S000004591,YML122C,5,0.765115003558922,1,0,0
S000004592,YML123C,7,0.532075556719819,0,0,1
S000004593,YML124C,3,1.34306311919193,1,0,0
S000004594,YML125C,4,0.702570546564801,0,0,1
S000004595,YML126C,33,0.140534644913871,2,1,4
S000004596,YML127W,17,0.153215100112748,0,0,0
S000004597,YML128C,25,0.172877222011226,0,0,2
S000004598,YML129C,12,0.148012022553605,1,0,1
S000004599,YML130C,28,0.167800381424441,2,0,0
S000004600,YML131W,17,0.173132992143303,0,0,2
S000004601,YML132W,3,0.865015101186174,0,0,1
S000004602,YML133C,5,0.428039640431127,0,0,1
S000004603,YMR001C,11,0.272026313712246,0,0,1
S000004604,YMR002W,90,0.245291096790371,6,1,0
S000004605,YMR003W,21,0.388230334159622,2,0,0
S000004606,YMR004W,2,0.64,0,0,0
S000004607,YMR005W,10,0.385757677320765,0,0,2
S000004608,YMR006C,21,0.20300669003032,1,0,0
S000004609,YMR007W,46,0.465221927019424,6,0,7
S000004610,YMR008C,18,0.0387755561105265,0,0,1
S000004611,YMR009W,8,0.384464076198849,0,1,1
S000004612,YMR010W,8,0.114569579254467,0,0,0
S000004613,YMR011W,3,0.347134174396033,0,0,0
S000004614,YMR012W,3,0.347134174396033,0,0,0
S000004615,YMR013C,20,0.244020193495619,0,1,2
S000004616,YMR014W,4,0.269512815818684,0,0,0
S000004617,YMR015C,6,0.396391746781841,0,0,0
S000004618,YMR016C,11,0.284379471661017,0,0,0
S000004619,YMR017W,42,0.253693878308859,3,7,4
S000004620,YMR018W,3,0.54574956266191,0,0,0
S000004621,YMR019W,6,0.272328073828408,0,1,0
S000004622,YMR020W,34,0.0407114616482548,0,1,4
S000004623,YMR021C,46,0.119197530551801,4,3,1
S000004624,YMR022W,12,0.451185745872487,1,0,3
S000004625,YMR023C,71,0.230864679595145,5,0,2
S000004626,YMR024W,61,0.455292280231143,3,1,2
S000004627,YMR025W,2,0.64,0,0,0
S000004628,YMR026C,28,0.204457023252907,2,0,0
S000004629,YMR027W,11,0.324891232442406,1,0,0
S000004630,YMR028W,6,0.250562582274495,0,0,0
S000004631,YMR029C,24,0.204183306672711,0,4,0
S000004632,YMR030W,3,0.865015101186174,0,0,1
S000004633,YMR031C,8,0.367389473338882,0,0,0
S000004634,YMR031W-A,8,0.197668794892261,0,0,0
S000004635,YMR032W,6,0.107822133300839,0,0,0
S000004636,YMR033W,7,0.43906529503005,1,0,0
S000004637,YMR034C,18,0.331922182673091,1,1,2
